，分区,1.0,10.0
分区麻烦,0.0,0.0
麻烦，,27.0,67.0
，带,27.0,3.0
很多垃圾,0.0,1.0
垃圾软件,1.0,1.0
软件，,6.0,8.0
，卸载,0.0,0.0
卸载,1.0,2.0
卸载都,0.0,0.0
都麻烦,0.0,0.0
麻烦END,1.0,13.0
STARTAMD,2.0,4.0
AMD,10.0,12.0
AMD双核,3.0,0.0
双核CPU,2.0,0.0
CPU，,4.0,1.0
，250G,9.0,0.0
250G硬盘,11.0,0.0
带摄像头,9.0,1.0
，经济,6.0,0.0
经济实惠,9.0,1.0
。USB,2.0,7.0
USB分布,2.0,0.0
分布,4.0,4.0
分布也,2.0,0.0
比较合理,15.0,0.0
合理。,16.0,1.0
。可以,21.0,8.0
可以安装,4.0,0.0
XP，,27.0,19.0
START说,7.0,6.0
是送,3.0,2.0
送果盘,3.0,0.0
果盘,9.0,8.0
果盘，,4.0,3.0
房间根本,1.0,2.0
了几遍,6.0,4.0
几遍,16.0,4.0
几遍，,8.0,2.0
，开始,22.0,6.0
还说,7.0,30.0
马上送,1.0,0.0
，后来,60.0,89.0
后来有,2.0,4.0
有说,1.0,1.0
说下班,1.0,1.0
下班,10.0,8.0
下班了,4.0,6.0
第二天才,1.0,1.0
给送来,1.0,2.0
送来，,2.0,4.0
而且水果,1.0,0.0
水果都,3.0,0.0
是整个,1.0,0.0
整个的,3.0,0.0
，没切,1.0,0.0
没切,1.0,0.0
没切。,1.0,0.0
但总体,7.0,3.0
总体还算,1.0,0.0
还算物有所值,2.0,0.0
物有所值,35.0,3.0
物有所值。,12.0,0.0
有摄像头,5.0,1.0
也不算,10.0,6.0
不算很重,1.0,0.0
很重,11.0,11.0
很重。,1.0,0.0
总体满意,0.0,0.0
驱动都,10.0,7.0
没有装,3.0,5.0
装，,5.0,22.0
，ghost,0.0,0.0
ghost ,0.0,0.0
 雨,0.0,0.0
雨,4.0,4.0
雨林木,1.0,0.0
风9.9,0.0,0.0
9.9,0.0,0.0
9.9全,0.0,0.0
全一键,0.0,0.0
一键,11.0,8.0
一键搞定,0.0,0.0
就是原来,0.0,1.0
原来的,14.0,16.0
是vista,2.0,8.0
vista现在,1.0,1.0
现在是,6.0,11.0
是dos,0.0,0.0
dos,1.0,5.0
dos了,0.0,0.0
键盘很,15.0,4.0
很生硬,1.0,3.0
生硬,4.0,13.0
生硬，,3.0,2.0
没有手感,0.0,0.0
手感。,2.0,0.0
 标配,0.0,0.0
标配,5.0,13.0
标配内存,1.0,1.0
2G为,0.0,0.0
为两根,0.0,0.0
两根,0.0,0.0
两根1G,0.0,0.0
1G的,12.0,6.0
的组成,0.0,0.0
组成,5.0,1.0
组成，,1.0,0.0
郁闷，,5.0,15.0
，当初,1.0,0.0
当初没问,0.0,0.0
没问,0.0,3.0
没问清楚,0.0,0.0
清楚~,0.0,1.0
~（,1.0,0.0
（外面,0.0,1.0
外面买,3.0,2.0
买很多,1.0,0.0
很多都,3.0,2.0
是单根,1.0,0.0
单根,2.0,0.0
单根2G,2.0,0.0
以后扩大,0.0,0.0
扩大,2.0,1.0
扩大内存,0.0,0.0
内存不,0.0,5.0
方便）,0.0,1.0
）END,36.0,31.0
住的话,2.0,0.0
的话最好,0.0,0.0
最好是,5.0,5.0
住朝向,0.0,0.0
朝向,3.0,1.0
朝向大院,0.0,0.0
因为酒店,7.0,5.0
酒店后面,3.0,3.0
后面有,1.0,0.0
有中央空调,2.0,0.0
中央空调的,1.0,1.0
一些设备,0.0,0.0
设备，,1.0,3.0
晚上响,0.0,0.0
响起来,0.0,0.0
起来的话,0.0,1.0
的话影响,0.0,0.0
影响休息,1.0,2.0
休息的,0.0,1.0
早餐很,29.0,6.0
没甚么,0.0,0.0
甚么,0.0,0.0
甚么好吃,0.0,0.0
好吃的,5.0,1.0
酒店旁边,1.0,1.0
旁边有条,0.0,0.0
有条,1.0,2.0
有条小路,0.0,0.0
小路,2.0,0.0
小路，,0.0,0.0
，那里,2.0,1.0
那里有,5.0,1.0
有几家,1.0,0.0
几家实惠,0.0,0.0
实惠的,15.0,0.0
小饭店,3.0,1.0
饭店，,12.0,13.0
，比如,44.0,30.0
比如私家菜,0.0,0.0
私家菜,0.0,0.0
私家菜甚么,0.0,0.0
甚么的,0.0,0.0
 总的来说,7.0,2.0
总的来说,69.0,17.0
总的来说，,28.0,6.0
，出差,1.0,1.0
出差宜兴,0.0,0.0
宜兴,3.0,0.0
宜兴，,0.0,0.0
，国际饭店,0.0,0.0
国际饭店,0.0,5.0
国际饭店还是,0.0,0.0
还是第一,0.0,0.0
第一选择,0.0,1.0
START我于,0.0,6.0
我于,0.0,7.0
我于6,0.0,0.0
6月,26.0,48.0
日再次,0.0,0.0
再次入住,14.0,12.0
"入住,",11.0,23.0
是13,0.0,2.0
13,23.0,30.0
1312,0.0,0.0
12房,0.0,0.0
",首先",3.0,7.0
首先价格,0.0,0.0
价格由,0.0,0.0
由238,0.0,0.0
238,0.0,3.0
238元,0.0,0.0
元涨到,0.0,0.0
涨到,0.0,0.0
涨到278,0.0,0.0
278,0.0,1.0
278元,0.0,0.0
整个乌鲁木齐,0.0,0.0
乌鲁木齐,0.0,0.0
乌鲁木齐酒店,0.0,0.0
酒店旺季,0.0,0.0
旺季,5.0,5.0
旺季都,0.0,0.0
都涨,0.0,0.0
涨,4.0,2.0
涨了,2.0,0.0
",据说",2.0,3.0
据说每年,0.0,0.0
每年,6.0,2.0
每年7,0.0,0.0
月和,1.0,0.0
和8,0.0,0.0
月乌鲁木齐,0.0,0.0
酒店都,18.0,29.0
都还要,0.0,0.0
还要涨,0.0,0.0
"涨,",0.0,0.0
",这",27.0,24.0
可以理解,4.0,5.0
"理解,",1.0,7.0
",毕竟",4.0,2.0
毕竟就,0.0,0.0
就那么,5.0,6.0
那么几个,0.0,1.0
几个月,2.0,2.0
月可以,0.0,1.0
可以赚钱,0.0,0.0
赚钱,9.0,7.0
"赚钱,",0.0,0.0
",冬天",1.0,0.0
冬天,8.0,10.0
冬天都,0.0,1.0
是零下,0.0,0.0
零下,1.0,0.0
零下20,0.0,0.0
20几度,0.0,0.0
几度,2.0,0.0
"几度,",0.0,0.0
",人",2.0,1.0
很少.,0.0,1.0
.但是,10.0,10.0
但是我,20.0,16.0
我发现,9.0,10.0
发现房间,2.0,13.0
的迷你,3.0,1.0
迷你,7.0,7.0
迷你吧,0.0,0.0
吧撤,0.0,0.0
撤,2.0,5.0
撤了,0.0,2.0
",只有",6.0,8.0
只有留,0.0,0.0
留,10.0,24.0
留了,2.0,2.0
了两瓶,1.0,0.0
两瓶矿泉水,0.0,0.0
矿泉水.,0.0,0.0
.卫,0.0,0.0
卫,3.0,0.0
卫END,0.0,0.0
京东送货,14.0,2.0
送货确实,0.0,0.0
确实挺快,0.0,0.0
挺快的,13.0,0.0
的第二天,3.0,8.0
就送到,15.0,0.0
送到了,13.0,6.0
。电脑配置,0.0,0.0
电脑配置,0.0,0.0
电脑配置和,0.0,0.0
和价钱,0.0,3.0
价钱都,0.0,0.0
时候感觉,6.0,1.0
。运行,15.0,0.0
运行也,0.0,0.0
很快。,25.0,2.0
START值得,3.0,0.0
值得首提,0.0,0.0
首提,0.0,0.0
首提的,0.0,0.0
是，,77.0,60.0
，《,20.0,3.0
《哥哥,0.0,0.0
哥哥,11.0,0.0
哥哥不是,0.0,0.0
不是吹牛皮,0.0,0.0
吹牛皮,0.0,0.0
吹牛皮》,0.0,0.0
这书名,0.0,0.0
书名起得,0.0,0.0
起得,1.0,1.0
起得尤其,0.0,0.0
尤其好,1.0,0.0
。虽是,0.0,0.0
虽是,4.0,4.0
虽是描述,0.0,0.0
描述建国,0.0,0.0
建国,1.0,2.0
建国后,0.0,0.0
历史传记,0.0,0.0
传记,10.0,4.0
传记，,5.0,2.0
但是读,0.0,2.0
读起来,26.0,9.0
起来却,0.0,0.0
却没有,4.0,20.0
没有想象,12.0,29.0
的严峻,0.0,0.0
严峻,0.0,0.0
严峻和,0.0,0.0
和沉重,0.0,0.0
沉重,11.0,0.0
沉重。,5.0,0.0
。文如其人,0.0,0.0
文如其人,0.0,0.0
文如其人，,0.0,0.0
，安哥,0.0,0.0
安哥,3.0,0.0
安哥乐观,0.0,0.0
的生活态度,2.0,0.0
生活态度,2.0,0.0
生活态度让,0.0,0.0
他写出,1.0,0.0
写出,19.0,4.0
写出如此,2.0,0.0
生动感性,0.0,0.0
感性的,2.0,0.0
好文章,1.0,0.0
没有战争场面,0.0,0.0
战争场面,0.0,2.0
战争场面的,0.0,0.0
的出生入死,0.0,0.0
出生入死,0.0,0.0
出生入死，,0.0,0.0
没有文革,0.0,0.0
文革的,1.0,0.0
的惨淡经营,0.0,0.0
惨淡经营,0.0,0.0
惨淡经营，,0.0,0.0
安哥写,0.0,0.0
，只不过,2.0,1.0
只不过是,3.0,4.0
是历史,2.0,0.0
历史下,0.0,0.0
的众生相,0.0,0.0
众生相,0.0,0.0
众生相，,0.0,0.0
，悲苦,0.0,0.0
悲苦,0.0,0.0
悲苦的,0.0,0.0
，乐观,4.0,0.0
，勇敢,4.0,0.0
的…,4.0,5.0
…厚厚的,0.0,0.0
厚厚的,2.0,2.0
厚厚的一本,0.0,0.0
一本传记,2.0,0.0
却给予,0.0,0.0
给予,29.0,16.0
给予我们,4.0,3.0
我们很多,2.0,2.0
很多读者,0.0,3.0
读者很多,0.0,0.0
的精神力量,0.0,0.0
精神力量,0.0,0.0
精神力量。,0.0,0.0
。真真,0.0,0.0
真真,2.0,0.0
真真不错,0.0,0.0
的一本,36.0,10.0
好书！,17.0,4.0
.预定,1.0,2.0
预定标准间,0.0,0.0
标准间，,5.0,16.0
，抵达,0.0,0.0
抵达,3.0,2.0
抵达后,0.0,0.0
由于没有,5.0,1.0
没有房间,8.0,9.0
，免费,9.0,3.0
到套房,0.0,2.0
套房。,2.0,0.0
赞一个,37.0,2.0
一个 ,1.0,1.0
安静 ,2.0,0.0
.位于,1.0,0.0
位于郑州,0.0,0.0
郑州,11.0,4.0
郑州比较,0.0,0.0
比较靠西,0.0,0.0
靠西,0.0,0.0
靠西的,0.0,0.0
位置，,11.0,9.0
如果主要,0.0,0.0
主要在,1.0,0.0
在东部,0.0,0.0
东部,0.0,1.0
东部活动,0.0,0.0
活动，,10.0,3.0
，需要,26.0,45.0
需要考虑,0.0,0.0
考虑交通,1.0,0.0
交通问题,0.0,0.0
合作 ,6.0,14.0
 广告业务,6.0,14.0
广告业务,6.0,14.0
广告业务 ,6.0,14.0
 联系,6.0,14.0
联系我们,6.0,16.0
我们 ,6.0,14.0
 Copyright1999,6.0,14.0
Copyright1999,6.0,14.0
Copyright1999-,6.0,14.0
-2008,7.0,14.0
"2008,",6.0,15.0
 ctrip,6.0,16.0
ctrip.,6.0,14.0
com.,8.0,14.0
 all,6.0,10.0
all,6.0,10.0
all ,6.0,10.0
 rights,6.0,10.0
rights,6.0,10.0
rights ,6.0,10.0
 reserved,6.0,10.0
reserved,6.0,10.0
reserved.,6.0,10.0
电池强劲,6.0,0.0
强劲。,2.0,0.0
。720P,1.0,0.0
720P的,2.0,1.0
电影都,3.0,0.0
能正常,3.0,0.0
正常观看,1.0,1.0
观看,8.0,3.0
观看。,1.0,0.0
。不玩,1.0,0.0
不玩,4.0,1.0
不玩大型,1.0,1.0
大型3D,2.0,0.0
游戏的话,1.0,0.0
的话。,3.0,2.0
。日常,1.0,0.0
日常,37.0,4.0
日常应用,1.0,0.0
应用足够,2.0,0.0
。送货,5.0,1.0
START孩子,6.0,2.0
孩子已经,4.0,1.0
已经看过,3.0,3.0
看过一遍,0.0,0.0
一遍了,0.0,0.0
现在回家,0.0,0.0
回家只要,0.0,0.0
只要看到,2.0,0.0
看到托马斯,0.0,0.0
托马斯,1.0,0.0
托马斯还是,0.0,0.0
还是拿,0.0,0.0
拿起来,3.0,3.0
起来读上,0.0,0.0
读上,1.0,0.0
读上一个,0.0,0.0
。有时候,7.0,2.0
有时候,28.0,17.0
有时候说,0.0,0.0
说自己,5.0,7.0
是托马斯,1.0,0.0
托马斯，,1.0,0.0
一个有用,0.0,0.0
有用,23.0,16.0
有用的,14.0,4.0
小火车,2.0,0.0
火车；,0.0,0.0
；有时候,0.0,0.0
有时候又,0.0,0.0
是詹姆士,0.0,0.0
詹姆士,0.0,0.0
詹姆士，,0.0,0.0
最漂亮,2.0,1.0
漂亮的,18.0,10.0
火车。,0.0,0.0
。每天,4.0,2.0
每天看到,0.0,0.0
套书都,1.0,0.0
是开开心心,0.0,0.0
开开心心,0.0,0.0
开开心心的,0.0,0.0
完第一部,1.0,0.0
第一部升职,0.0,0.0
升职,6.0,19.0
升职记后,0.0,0.0
记后,0.0,0.0
记后，,0.0,0.0
就买,27.0,28.0
了续集,0.0,0.0
续集,1.0,1.0
续集。,0.0,0.0
只看,7.0,12.0
了几十页,1.0,3.0
几十页,1.0,7.0
几十页，,0.0,1.0
喜欢作者,4.0,3.0
作者作为,0.0,2.0
作为白领,0.0,0.0
白领,8.0,3.0
白领的,1.0,2.0
的那种,27.0,20.0
那种职业性,0.0,0.0
职业性,0.0,0.0
职业性的,0.0,0.0
语言；,0.0,0.0
；人,0.0,0.0
人与,5.0,2.0
与人,10.0,0.0
人交往,1.0,0.0
交往,4.0,0.0
交往的,1.0,0.0
那种细微,0.0,0.0
细微感受,0.0,0.0
感受和,2.0,6.0
和心里,0.0,0.0
心里活动,0.0,0.0
活动。,0.0,0.0
虽然我,19.0,6.0
我不是,10.0,11.0
不是外企,0.0,0.0
外企,6.0,9.0
外企白领,0.0,0.0
白领，,1.0,0.0
但完全,0.0,0.0
完全能,4.0,1.0
能感受,7.0,0.0
到那个,3.0,0.0
那个工作,0.0,0.0
工作圈子,0.0,0.0
圈子,0.0,5.0
圈子的,0.0,0.0
的人际,1.0,0.0
人际,2.0,0.0
人际交际,0.0,0.0
交际,1.0,0.0
交际，,0.0,0.0
，工作,12.0,4.0
工作氛围,0.0,0.0
氛围,1.0,2.0
氛围，,0.0,0.0
将之,0.0,0.0
之作为,0.0,0.0
作为一种,0.0,0.0
一种新,2.0,0.0
人生体验,0.0,0.0
体验来读,0.0,0.0
来读。,1.0,2.0
作者不是,0.0,0.0
不是一个,6.0,6.0
一个地道,0.0,0.0
地道的,1.0,3.0
作家，,6.0,1.0
故事没有,0.0,2.0
没有那多,0.0,0.0
那多,0.0,2.0
那多的,0.0,2.0
的戏剧性,0.0,0.0
戏剧性,0.0,0.0
戏剧性，,0.0,0.0
但是她,6.0,0.0
对自己,17.0,9.0
的细微,0.0,0.0
和很强,0.0,0.0
很强在,0.0,0.0
在表达能力,0.0,0.0
表达能力,1.0,0.0
表达能力，,1.0,0.0
确实产生,0.0,0.0
了一种,9.0,0.0
一种体验性,0.0,0.0
体验性,0.0,0.0
体验性的,0.0,0.0
的阅读,28.0,18.0
阅读效果,0.0,0.0
效果。,11.0,2.0
推荐一下,6.0,1.0
设施还行,2.0,0.0
，家具,4.0,8.0
家具稍微,1.0,0.0
稍微有些,6.0,3.0
有些旧,16.0,0.0
旧。,8.0,4.0
。商务,6.0,0.0
商务间,11.0,5.0
间的,11.0,5.0
楼层前台,1.0,0.0
前台不错,1.0,1.0
不过清洁工,1.0,0.0
清洁工,3.0,0.0
清洁工很,1.0,0.0
比较长,13.0,0.0
长，,31.0,8.0
，好,20.0,21.0
好几次,8.0,13.0
几次都,4.0,1.0
没有放新,1.0,0.0
放新,1.0,0.0
放新拖鞋,1.0,0.0
拖鞋,15.0,33.0
拖鞋。,3.0,0.0
不过4,1.0,0.0
4星里,1.0,0.0
星里,1.0,0.0
星里他家,1.0,0.0
他家,7.0,5.0
他家的,3.0,1.0
价位算是,1.0,0.0
比较低,3.0,2.0
低,47.0,65.0
低的,2.0,7.0
周围很,3.0,0.0
很热闹,7.0,1.0
热闹,25.0,2.0
热闹，,6.0,1.0
打车吃饭,1.0,0.0
吃饭都,7.0,1.0
。330,1.0,0.0
330,2.0,3.0
330/,1.0,0.0
/晚,3.0,7.0
晚的,1.0,1.0
但是干净,2.0,0.0
干净整洁,25.0,2.0
是四星,5.0,9.0
但是总体,4.0,2.0
感觉还是,23.0,1.0
，闹中取静,2.0,0.0
闹中取静。,2.0,0.0
。华清池,1.0,0.0
华清池,1.0,0.0
华清池里养,1.0,0.0
里养,1.0,0.0
里养了,1.0,0.0
很多鱼,1.0,0.0
鱼,4.0,9.0
鱼，,1.0,0.0
前台买,1.0,1.0
了鱼食,1.0,0.0
鱼食,1.0,0.0
鱼食来,1.0,0.0
来喂,1.0,0.0
喂,6.0,0.0
喂。,1.0,0.0
的行政,11.0,11.0
行政大,2.0,0.0
大床房,54.0,76.0
床房,65.0,82.0
"床房,",9.0,9.0
实在是,56.0,116.0
喜欢西郊,1.0,0.0
西郊,2.0,0.0
西郊里,1.0,0.0
"环境,",2.0,5.0
",院子",1.0,0.0
院子,5.0,1.0
院子里,3.0,1.0
的黑天鹅,1.0,0.0
黑天鹅,1.0,0.0
"黑天鹅,",1.0,0.0
",丹顶鹤",1.0,0.0
丹顶鹤,2.0,0.0
"丹顶鹤,",1.0,0.0
还有西郊,1.0,0.0
西郊的,1.0,0.0
小野猫,1.0,0.0
野猫,1.0,0.0
"野猫,",1.0,0.0
",繁华",1.0,0.0
繁华上海,1.0,0.0
上海中,1.0,0.0
的安逸,1.0,0.0
安逸,6.0,1.0
安逸休息,1.0,0.0
休息之地,1.0,0.0
之地,2.0,2.0
"之地,",1.0,0.0
以后去,11.0,2.0
去上海,1.0,1.0
上海都,1.0,0.0
都住,18.0,6.0
这里.,4.0,1.0
儿子四年级,0.0,0.0
四年级,0.0,0.0
四年级，,0.0,0.0
对一些,8.0,2.0
一些历史,2.0,2.0
历史事件,2.0,0.0
事件显示,0.0,0.0
显示出,3.0,0.0
出浓厚,0.0,0.0
浓厚,11.0,3.0
浓厚的,10.0,1.0
我趁热打铁,0.0,0.0
趁热打铁,0.0,0.0
趁热打铁给,0.0,0.0
他买些,0.0,0.0
买些,1.0,3.0
买些书,0.0,0.0
书来看,0.0,3.0
本书买回来,0.0,0.0
买回来,38.0,46.0
买回来一家人,0.0,0.0
一家人,7.0,6.0
一家人经常,0.0,0.0
经常,70.0,39.0
经常推选,0.0,0.0
推选,0.0,0.0
推选一个,0.0,0.0
人来读,0.0,0.0
来读给,0.0,0.0
大家听,0.0,0.0
，共同,1.0,2.0
共同分享,2.0,0.0
分享,27.0,4.0
分享，,3.0,0.0
甚至共同,0.0,0.0
共同设想,0.0,0.0
设想,0.0,0.0
设想、,0.0,0.0
、讨论,1.0,0.0
讨论,10.0,5.0
讨论当时,0.0,0.0
当时的,13.0,1.0
的场景,7.0,5.0
场景，,3.0,0.0
孩子也,7.0,7.0
也经常,2.0,0.0
经常能,0.0,0.0
能表达,0.0,0.0
表达出,2.0,0.0
出他,1.0,0.0
他独到,0.0,0.0
独到,5.0,2.0
独到的,3.0,0.0
理解…,0.0,0.0
…这是,0.0,0.0
这是一个,9.0,3.0
一个百家争鸣,0.0,0.0
百家争鸣,0.0,0.0
百家争鸣、,0.0,0.0
、英雄辈出,0.0,0.0
英雄辈出,0.0,0.0
英雄辈出的,0.0,0.0
这些历史,1.0,0.0
历史典故,0.0,0.0
典故,8.0,0.0
典故对,0.0,0.0
对一个,3.0,5.0
一个男孩子,0.0,0.0
男孩子,3.0,3.0
男孩子的,1.0,0.0
影响肯定,0.0,0.0
是及其,0.0,0.0
及其,10.0,15.0
及其深远,0.0,0.0
深远,3.0,1.0
深远和,0.0,0.0
和难以,0.0,0.0
难以,13.0,21.0
难以估量,0.0,0.0
估量,0.0,0.0
估量的,0.0,0.0
先生都,0.0,0.0
都这么,1.0,4.0
这么认为,0.0,0.0
认为END,0.0,0.0
光驱换成,0.0,0.0
换成,15.0,28.0
换成dvd,0.0,0.0
dvd,3.0,1.0
dvd刻录,3.0,0.0
刻录,16.0,5.0
刻录就,0.0,0.0
哪怕加点,0.0,0.0
加点,3.0,4.0
加点钱,0.0,1.0
。1g,0.0,0.0
内存有点,2.0,5.0
。没,6.0,8.0
没赶上,1.0,1.0
赶上,28.0,10.0
赶上加,0.0,1.0
加1,3.0,2.0
1元,9.0,0.0
元送,0.0,0.0
送内存,3.0,1.0
，遗憾,2.0,0.0
遗憾END,1.0,2.0
START官方,0.0,0.0
官方,12.0,7.0
官方给,0.0,0.0
的VISTA,9.0,8.0
VISTA碟子,0.0,0.0
碟子,0.0,2.0
碟子和,0.0,0.0
驱动真是,0.0,1.0
真是让,3.0,6.0
拿到还是,0.0,0.0
还是自己,6.0,3.0
自己重新,1.0,0.0
重新装,1.0,2.0
。送,11.0,4.0
的鼠标,11.0,9.0
鼠标十分,0.0,0.0
十分垃圾,0.0,0.0
垃圾。,1.0,6.0
屏幕分辨率,1.0,4.0
分辨率是,1.0,4.0
是1680,1.0,1.0
1680,1.0,1.0
1680*,1.0,1.0
*1050,1.0,1.0
1050,1.0,1.0
1050看字,0.0,0.0
看字,0.0,0.0
看字比较,0.0,0.0
比较难受,0.0,0.0
。everestultim,0.0,0.0
everestultim,0.0,0.0
everestultimat,0.0,0.0
at,0.0,2.0
ate,0.0,0.0
e上,0.0,0.0
看显存,0.0,0.0
显存是,3.0,0.0
是DDR2,2.0,2.0
DDR2,5.0,4.0
DDR2，,0.0,0.0
不是说,4.0,5.0
的DDR3,0.0,0.0
DDR3。,1.0,0.0
有感触,2.0,4.0
感触，,4.0,0.0
，再次,5.0,12.0
再次从书中,0.0,0.0
从书中,10.0,2.0
从书中看到,1.0,0.0
看到一个个,0.0,0.0
一个个或,0.0,0.0
或让,0.0,2.0
人快乐,1.0,0.0
快乐、,1.0,0.0
、或,3.0,0.0
人感动,11.0,0.0
感动,112.0,12.0
感动、,2.0,0.0
人感慨万千,0.0,0.0
感慨万千,0.0,0.0
感慨万千、,0.0,0.0
、无奈,1.0,0.0
无奈,28.0,27.0
无奈长叹,0.0,0.0
长叹,0.0,2.0
长叹的,0.0,0.0
很多时候,17.0,4.0
，成人,0.0,0.0
成人总是,0.0,0.0
总是以为,1.0,0.0
以为自己,2.0,0.0
的迫切愿望,0.0,0.0
迫切愿望,0.0,0.0
迫切愿望也,0.0,0.0
是孩子,9.0,2.0
我们总是,2.0,2.0
总是将,0.0,0.0
将自己,2.0,0.0
观点、,2.0,0.0
、自己,0.0,0.0
的好恶,0.0,0.0
好恶,0.0,0.0
好恶强加,0.0,0.0
强加,0.0,0.0
强加给,0.0,0.0
我们忘,0.0,0.0
在孩子,5.0,1.0
的眼中,0.0,1.0
眼中,3.0,3.0
眼中，,0.0,0.0
这个世界,19.0,4.0
世界与,1.0,0.0
与成人,0.0,0.0
成人并,0.0,0.0
我想，,11.0,3.0
，阅读,10.0,2.0
阅读这,10.0,0.0
是改变,2.0,0.0
改变或,0.0,0.0
或形成,0.0,0.0
形成,10.0,3.0
形成一个,0.0,0.0
一个观念,0.0,1.0
。要,5.0,19.0
要贴近,0.0,0.0
贴近,12.0,2.0
贴近孩子,1.0,0.0
要了解,1.0,0.0
了解孩子,1.0,0.0
，做,21.0,5.0
的知心人,0.0,0.0
知心人,0.0,0.0
知心人，,0.0,0.0
好朋友,9.0,4.0
朋友，,39.0,20.0
用与,0.0,0.0
与孩子,8.0,2.0
孩子一样,0.0,0.0
的眼睛,9.0,3.0
眼睛,41.0,31.0
眼睛与,0.0,0.0
与心灵,0.0,0.0
心灵,32.0,4.0
心灵来,0.0,0.0
来体验,0.0,0.0
与观察,0.0,0.0
观察,18.0,5.0
观察这个,0.0,0.0
世界。,8.0,0.0
START买来,1.0,3.0
买来,44.0,41.0
买来要,0.0,0.0
要自己,11.0,21.0
，麻烦,1.0,11.0
麻烦！,5.0,12.0
 AMD,0.0,2.0
AMD散热,0.0,0.0
散热不太好,0.0,5.0
不太好！,0.0,2.0
 反应,0.0,0.0
反应有点,0.0,0.0
有点慢,3.0,13.0
慢！,0.0,0.0
 价钱,0.0,0.0
价钱和,0.0,0.0
和我们,13.0,6.0
我们这边,1.0,0.0
的商场,4.0,0.0
商场差不多,0.0,0.0
差不多！,1.0,2.0
！没,2.0,2.0
没实惠,0.0,0.0
实惠！,0.0,2.0
我以前,14.0,17.0
以前买过,1.0,3.0
买过他,0.0,1.0
《士兵,1.0,1.0
士兵,2.0,1.0
士兵》,0.0,1.0
，见,4.0,3.0
见有,0.0,1.0
了新书,1.0,1.0
新书,9.0,3.0
新书，,4.0,2.0
是续集,0.0,1.0
续集，,0.0,1.0
，兴冲冲,0.0,1.0
兴冲冲,0.0,3.0
兴冲冲买来,0.0,1.0
买来一看,2.0,7.0
和原来,1.0,2.0
原来那本,0.0,1.0
那本内容,0.0,1.0
内容相同,0.0,1.0
相同，,0.0,4.0
文笔改了,0.0,1.0
改了,4.0,10.0
改了，,0.0,3.0
感觉还,46.0,19.0
没有原,0.0,1.0
原版本,0.0,1.0
版本好看,0.0,1.0
好看，,51.0,16.0
作者不,1.0,2.0
不厚道,4.0,4.0
厚道。,1.0,2.0
买来后,1.0,3.0
，宝宝,27.0,5.0
宝宝不,1.0,2.0
。说,2.0,14.0
说这书,0.0,3.0
这书如南,0.0,1.0
如南,0.0,1.0
如南橘北,0.0,1.0
橘北,0.0,1.0
橘北枳,0.0,1.0
枳,0.0,1.0
枳，,0.0,1.0
是因为小朋友,0.0,1.0
的书教,0.0,1.0
书教,0.0,1.0
书教的,0.0,1.0
是日常生活,0.0,1.0
日常生活,19.0,6.0
日常生活中,8.0,3.0
中常见,0.0,1.0
常见事物,0.0,1.0
事物，,0.0,4.0
可是这,1.0,3.0
套书比如,0.0,1.0
比如很多,0.0,1.0
很多车,0.0,3.0
在国外,0.0,3.0
国外有,0.0,1.0
在中国,10.0,6.0
中国根本,0.0,1.0
不是这么,1.0,1.0
这么叫法,0.0,1.0
叫法,0.0,2.0
叫法，,0.0,1.0
，告诉,16.0,5.0
告诉他,4.0,4.0
他这些,0.0,1.0
这些陌生,0.0,1.0
陌生,6.0,3.0
陌生的,3.0,2.0
，翻译,8.0,1.0
翻译过来,5.0,1.0
过来的,11.0,9.0
东西有,0.0,3.0
什么用,1.0,9.0
用呢,1.0,1.0
？在,3.0,6.0
中国看不见,0.0,1.0
看不见,3.0,6.0
看不见；,0.0,1.0
；在,2.0,6.0
国外，,0.0,1.0
也听不懂,0.0,1.0
听不懂,2.0,5.0
听不懂。,0.0,1.0
。还,20.0,19.0
不如，,1.0,9.0
，保留,0.0,2.0
保留原来,0.0,1.0
的英文,4.0,8.0
英文，,2.0,1.0
不要翻译,0.0,1.0
翻译还,0.0,1.0
还更,1.0,1.0
更实用,0.0,1.0
实用呢,0.0,1.0
月3,4.0,15.0
感觉还算,6.0,1.0
还算可以,27.0,21.0
下次再到,0.0,1.0
再到成都,0.0,0.0
成都,6.0,19.0
成都肯定,0.0,0.0
肯定不会,4.0,12.0
不会再住,8.0,34.0
再住,22.0,44.0
再住这家,0.0,3.0
、房间,14.0,42.0
有冰箱,0.0,0.0
冰箱、,0.0,0.0
、微波炉,0.0,0.0
微波炉,0.0,0.0
微波炉等,0.0,0.0
，设备,5.0,6.0
设备比较,4.0,2.0
比较全,4.0,0.0
全，,8.0,1.0
可以做饭,0.0,0.0
做饭,2.0,1.0
做饭和,0.0,0.0
和家,0.0,0.0
家一样,1.0,0.0
、酒店,4.0,15.0
酒店周围,5.0,4.0
周围有,5.0,3.0
很多吃,1.0,0.0
吃饭很,6.0,3.0
、交通,0.0,1.0
方便 ,15.0,9.0
4、,26.0,49.0
、小区,0.0,0.0
小区,4.0,5.0
小区里,0.0,2.0
里也,6.0,9.0
也相对,2.0,1.0
相对比较,5.0,0.0
比较安静,17.0,4.0
 缺点,21.0,12.0
、服务,11.0,16.0
服务很差,1.0,21.0
服务员特少,0.0,0.0
